repo_key,repo_name,repo_path,origin_url,github_owner,github_repo,html_metadata_ok,stars,forks,archived,license,last_commit_at,first_commit_at,commit_count,days_since_last_commit,repo_age_days,stale_bucket,recently_active_90d
category4_surface_mentions/piomin__claude-ai-spring-boot,piomin__claude-ai-spring-boot,../agent-instruction-corpus/clones/category4_surface_mentions/piomin__claude-ai-spring-boot,https://github.com/piomin/claude-ai-spring-boot.git,piomin,claude-ai-spring-boot,True,1100,358,False,Apache-2.0,2026-03-25T08:38:32+01:00,2026-03-25T08:38:32+01:00,1,33,33,31-90d,True
category4_surface_mentions/plbrault__youre-the-os,plbrault__youre-the-os,../agent-instruction-corpus/clones/category4_surface_mentions/plbrault__youre-the-os,https://github.com/plbrault/youre-the-os.git,plbrault,youre-the-os,True,1900,77,False,GPL-3.0,2026-04-18T17:04:32-04:00,2026-04-18T17:04:32-04:00,1,8,8,0-30d,True
category4_surface_mentions/pollen-robotics__reachy_mini,pollen-robotics__reachy_mini,../agent-instruction-corpus/clones/category4_surface_mentions/pollen-robotics__reachy_mini,https://github.com/pollen-robotics/reachy_mini.git,pollen-robotics,reachy_mini,True,1100,210,False,Apache-2.0,2026-04-20T14:27:57+02:00,2026-04-20T14:27:57+02:00,1,6,6,0-30d,True
category4_surface_mentions/processing__p5.js,processing__p5.js,../agent-instruction-corpus/clones/category4_surface_mentions/processing__p5.js,https://github.com/processing/p5.js.git,processing,p5.js,True,23600,3800,False,LGPL-2.1,2026-04-20T18:53:59-04:00,2026-04-20T18:53:59-04:00,1,6,6,0-30d,True
category4_surface_mentions/promptslab__Awesome-Prompt-Engineering,promptslab__Awesome-Prompt-Engineering,../agent-instruction-corpus/clones/category4_surface_mentions/promptslab__Awesome-Prompt-Engineering,https://github.com/promptslab/Awesome-Prompt-Engineering.git,promptslab,Awesome-Prompt-Engineering,True,5800,655,False,Apache-2.0,2026-04-20T08:22:08+00:00,2026-04-20T08:22:08+00:00,1,7,7,0-30d,True
category4_surface_mentions/puikinsh__Adminator-admin-dashboard,puikinsh__Adminator-admin-dashboard,../agent-instruction-corpus/clones/category4_surface_mentions/puikinsh__Adminator-admin-dashboard,https://github.com/puikinsh/Adminator-admin-dashboard.git,puikinsh,Adminator-admin-dashboard,True,4600,1800,False,MIT,2026-02-10T20:39:54+01:00,2026-02-10T20:39:54+01:00,1,75,75,31-90d,True
category4_surface_mentions/qarmin__czkawka,qarmin__czkawka,../agent-instruction-corpus/clones/category4_surface_mentions/qarmin__czkawka,https://github.com/qarmin/czkawka.git,qarmin,czkawka,True,30700,1000,False,MIT,2026-04-21T08:25:35+02:00,2026-04-21T08:25:35+02:00,1,6,6,0-30d,True
category4_surface_mentions/qdhenry__Claude-Command-Suite,qdhenry__Claude-Command-Suite,../agent-instruction-corpus/clones/category4_surface_mentions/qdhenry__Claude-Command-Suite,https://github.com/qdhenry/Claude-Command-Suite.git,qdhenry,Claude-Command-Suite,True,1200,142,False,,2026-03-01T11:51:26-05:00,2026-03-01T11:51:26-05:00,1,56,56,31-90d,True
category4_surface_mentions/qwibitai__nanoclaw,qwibitai__nanoclaw,../agent-instruction-corpus/clones/category4_surface_mentions/qwibitai__nanoclaw,https://github.com/qwibitai/nanoclaw.git,qwibitai,nanoclaw,True,28200,12700,False,MIT,2026-04-18T12:04:32+03:00,2026-04-18T12:04:32+03:00,1,8,8,0-30d,True
category4_surface_mentions/rabbitmq__rabbitmq-server,rabbitmq__rabbitmq-server,../agent-instruction-corpus/clones/category4_surface_mentions/rabbitmq__rabbitmq-server,https://github.com/rabbitmq/rabbitmq-server.git,rabbitmq,rabbitmq-server,True,13600,4000,False,License,2026-04-20T20:40:58-07:00,2026-04-20T20:40:58-07:00,1,6,6,0-30d,True
category4_surface_mentions/rafska__awesome-local-llm,rafska__awesome-local-llm,../agent-instruction-corpus/clones/category4_surface_mentions/rafska__awesome-local-llm,https://github.com/rafska/awesome-local-llm.git,rafska,awesome-local-llm,True,1600,169,False,MIT,2026-04-18T20:52:43+02:00,2026-04-18T20:52:43+02:00,1,8,8,0-30d,True
category4_surface_mentions/raine__workmux,raine__workmux,../agent-instruction-corpus/clones/category4_surface_mentions/raine__workmux,https://github.com/raine/workmux.git,raine,workmux,True,1400,92,False,MIT,2026-04-18T14:30:45+03:00,2026-04-18T14:30:45+03:00,1,8,8,0-30d,True
category4_surface_mentions/raphaelmansuy__edgequake,raphaelmansuy__edgequake,../agent-instruction-corpus/clones/category4_surface_mentions/raphaelmansuy__edgequake,https://github.com/raphaelmansuy/edgequake.git,raphaelmansuy,edgequake,True,1900,213,False,Apache-2.0,2026-04-19T23:37:31+08:00,2026-04-19T23:37:31+08:00,1,7,7,0-30d,True
category4_surface_mentions/rberg27__doom-coding,rberg27__doom-coding,../agent-instruction-corpus/clones/category4_surface_mentions/rberg27__doom-coding,https://github.com/rberg27/doom-coding.git,rberg27,doom-coding,True,1700,56,False,,2026-01-15T17:21:18-05:00,2026-01-15T17:21:18-05:00,1,101,101,91-180d,False
category4_surface_mentions/rcortx__kiwiq,rcortx__kiwiq,../agent-instruction-corpus/clones/category4_surface_mentions/rcortx__kiwiq,https://github.com/rcortx/kiwiq.git,rcortx,kiwiq,True,1000,116,False,Apache-2.0,2026-04-14T00:03:02+05:30,2026-04-14T00:03:02+05:30,1,13,13,0-30d,True
category4_surface_mentions/repowise-dev__repowise,repowise-dev__repowise,../agent-instruction-corpus/clones/category4_surface_mentions/repowise-dev__repowise,https://github.com/repowise-dev/repowise.git,repowise-dev,repowise,True,1300,193,False,License,2026-04-13T22:57:04+05:30,2026-04-13T22:57:04+05:30,1,13,13,0-30d,True
category4_surface_mentions/rohitg00__agentmemory,rohitg00__agentmemory,../agent-instruction-corpus/clones/category4_surface_mentions/rohitg00__agentmemory,https://github.com/rohitg00/agentmemory.git,rohitg00,agentmemory,True,2000,204,False,Apache-2.0,2026-04-21T00:44:11+01:00,2026-04-21T00:44:11+01:00,1,6,6,0-30d,True
category4_surface_mentions/rohitg00__awesome-claude-code-toolkit,rohitg00__awesome-claude-code-toolkit,../agent-instruction-corpus/clones/category4_surface_mentions/rohitg00__awesome-claude-code-toolkit,https://github.com/rohitg00/awesome-claude-code-toolkit.git,rohitg00,awesome-claude-code-toolkit,True,1400,440,False,Apache-2.0,2026-04-20T09:50:07+01:00,2026-04-20T09:50:07+01:00,1,7,7,0-30d,True
category4_surface_mentions/rohitg00__pro-workflow,rohitg00__pro-workflow,../agent-instruction-corpus/clones/category4_surface_mentions/rohitg00__pro-workflow,https://github.com/rohitg00/pro-workflow.git,rohitg00,pro-workflow,True,2000,192,False,,2026-04-17T16:10:17+01:00,2026-04-17T16:10:17+01:00,1,9,9,0-30d,True
category4_surface_mentions/rohitg00__skillkit,rohitg00__skillkit,../agent-instruction-corpus/clones/category4_surface_mentions/rohitg00__skillkit,https://github.com/rohitg00/skillkit.git,rohitg00,skillkit,True,891,83,False,Apache-2.0,2026-04-21T00:29:11+01:00,2026-04-21T00:29:11+01:00,1,6,6,0-30d,True
category4_surface_mentions/rsyslog__rsyslog,rsyslog__rsyslog,../agent-instruction-corpus/clones/category4_surface_mentions/rsyslog__rsyslog,https://github.com/rsyslog/rsyslog.git,rsyslog,rsyslog,True,2300,718,False,LGPL-3.0,2026-04-20T12:42:42+02:00,2026-04-20T12:42:42+02:00,1,6,6,0-30d,True
category4_surface_mentions/rtk-ai__rtk,rtk-ai__rtk,../agent-instruction-corpus/clones/category4_surface_mentions/rtk-ai__rtk,https://github.com/rtk-ai/rtk.git,rtk-ai,rtk,True,36500,2200,False,Apache-2.0,2026-04-20T19:57:01+02:00,2026-04-20T19:57:01+02:00,1,6,6,0-30d,True
category4_surface_mentions/run-llama__liteparse,run-llama__liteparse,../agent-instruction-corpus/clones/category4_surface_mentions/run-llama__liteparse,https://github.com/run-llama/liteparse.git,run-llama,liteparse,True,4900,317,False,Apache-2.0,2026-04-20T14:43:09-06:00,2026-04-20T14:43:09-06:00,1,6,6,0-30d,True
category4_surface_mentions/rust-lang__crates.io,rust-lang__crates.io,../agent-instruction-corpus/clones/category4_surface_mentions/rust-lang__crates.io,https://github.com/rust-lang/crates.io.git,rust-lang,crates.io,True,3500,710,False,Apache-2.0,2026-04-20T20:37:55+02:00,2026-04-20T20:37:55+02:00,1,6,6,0-30d,True
category4_surface_mentions/ruvnet__ruflo,ruvnet__ruflo,../agent-instruction-corpus/clones/category4_surface_mentions/ruvnet__ruflo,https://github.com/ruvnet/ruflo.git,ruvnet,ruflo,True,33600,3800,False,MIT,2026-04-11T12:20:01-04:00,2026-04-11T12:20:01-04:00,1,15,15,0-30d,True
category4_surface_mentions/ryfineZ__codex-session-patcher,ryfineZ__codex-session-patcher,../agent-instruction-corpus/clones/category4_surface_mentions/ryfineZ__codex-session-patcher,https://github.com/ryfineZ/codex-session-patcher.git,ryfineZ,codex-session-patcher,True,1000,201,False,,2026-04-16T14:51:46+08:00,2026-04-16T14:51:46+08:00,1,11,11,0-30d,True
category4_surface_mentions/safishamsi__graphify,safishamsi__graphify,../agent-instruction-corpus/clones/category4_surface_mentions/safishamsi__graphify,https://github.com/safishamsi/graphify.git,safishamsi,graphify,True,35900,4000,False,MIT,2026-04-20T19:13:40+01:00,2026-04-20T19:13:40+01:00,1,6,6,0-30d,True
category4_surface_mentions/saleor__storefront,saleor__storefront,../agent-instruction-corpus/clones/category4_surface_mentions/saleor__storefront,https://github.com/saleor/storefront.git,saleor,storefront,True,1400,821,False,License,2026-04-16T14:46:09+02:00,2026-04-16T14:46:09+02:00,1,10,10,0-30d,True
category4_surface_mentions/samber__cc-skills-golang,samber__cc-skills-golang,../agent-instruction-corpus/clones/category4_surface_mentions/samber__cc-skills-golang,https://github.com/samber/cc-skills-golang.git,samber,cc-skills-golang,True,1400,83,False,MIT,2026-04-13T17:19:26+02:00,2026-04-13T17:19:26+02:00,1,13,13,0-30d,True
category4_surface_mentions/samugit83__redamon,samugit83__redamon,../agent-instruction-corpus/clones/category4_surface_mentions/samugit83__redamon,https://github.com/samugit83/redamon.git,samugit83,redamon,True,1800,379,False,MIT,2026-04-20T23:55:30+02:00,2026-04-20T23:55:30+02:00,1,6,6,0-30d,True
category4_surface_mentions/sanbuphy__learn-coding-agent,sanbuphy__learn-coding-agent,../agent-instruction-corpus/clones/category4_surface_mentions/sanbuphy__learn-coding-agent,https://github.com/sanbuphy/learn-coding-agent.git,sanbuphy,learn-coding-agent,True,11700,19700,False,,2026-04-01T18:55:02+08:00,2026-04-01T18:55:02+08:00,1,25,25,0-30d,True
category4_surface_mentions/santifer__career-ops,santifer__career-ops,../agent-instruction-corpus/clones/category4_surface_mentions/santifer__career-ops,https://github.com/santifer/career-ops.git,santifer,career-ops,True,40100,8300,False,MIT,2026-04-19T13:26:59+02:00,2026-04-19T13:26:59+02:00,1,7,7,0-30d,True
category4_surface_mentions/severity1__claude-code-prompt-improver,severity1__claude-code-prompt-improver,../agent-instruction-corpus/clones/category4_surface_mentions/severity1__claude-code-prompt-improver,https://github.com/severity1/claude-code-prompt-improver.git,severity1,claude-code-prompt-improver,True,1400,119,False,MIT,2026-02-14T13:34:38+10:00,2026-02-14T13:34:38+10:00,1,72,72,31-90d,True
category4_surface_mentions/shanraisshan__claude-code-best-practice,shanraisshan__claude-code-best-practice,../agent-instruction-corpus/clones/category4_surface_mentions/shanraisshan__claude-code-best-practice,https://github.com/shanraisshan/claude-code-best-practice.git,shanraisshan,claude-code-best-practice,True,48500,4800,False,MIT,2026-04-20T00:50:49+05:00,2026-04-20T00:50:49+05:00,1,7,7,0-30d,True
category4_surface_mentions/shareAI-lab__Kode-Agent,shareAI-lab__Kode-Agent,../agent-instruction-corpus/clones/category4_surface_mentions/shareAI-lab__Kode-Agent,https://github.com/shareAI-lab/Kode-Agent.git,shareAI-lab,Kode-Agent,True,5000,749,False,Apache-2.0,2026-01-24T04:20:17+08:00,2026-01-24T04:20:17+08:00,1,93,93,91-180d,False
category4_surface_mentions/shareAI-lab__claw0,shareAI-lab__claw0,../agent-instruction-corpus/clones/category4_surface_mentions/shareAI-lab__claw0,https://github.com/shareAI-lab/claw0.git,shareAI-lab,claw0,True,2400,279,False,,2026-03-18T18:58:39+08:00,2026-03-18T18:58:39+08:00,1,39,39,31-90d,True
category4_surface_mentions/shcherbak-ai__contextgem,shcherbak-ai__contextgem,../agent-instruction-corpus/clones/category4_surface_mentions/shcherbak-ai__contextgem,https://github.com/shcherbak-ai/contextgem.git,shcherbak-ai,contextgem,True,1800,154,False,Apache-2.0,2026-03-16T01:08:14+01:00,2026-03-16T01:08:14+01:00,1,42,42,31-90d,True
category4_surface_mentions/sheeki03__tirith,sheeki03__tirith,../agent-instruction-corpus/clones/category4_surface_mentions/sheeki03__tirith,https://github.com/sheeki03/tirith.git,sheeki03,tirith,True,2300,77,False,AGPL-3.0,2026-04-08T12:08:26+05:30,2026-04-08T12:08:26+05:30,1,19,19,0-30d,True
category4_surface_mentions/sickn33__antigravity-awesome-skills,sickn33__antigravity-awesome-skills,../agent-instruction-corpus/clones/category4_surface_mentions/sickn33__antigravity-awesome-skills,https://github.com/sickn33/antigravity-awesome-skills.git,sickn33,antigravity-awesome-skills,True,35300,5800,False,MIT,2026-04-21T06:40:27+00:00,2026-04-21T06:40:27+00:00,1,6,6,0-30d,True
category4_surface_mentions/silverstein__minutes,silverstein__minutes,../agent-instruction-corpus/clones/category4_surface_mentions/silverstein__minutes,https://github.com/silverstein/minutes.git,silverstein,minutes,True,1100,116,False,MIT,2026-04-20T15:24:48-07:00,2026-04-20T15:24:48-07:00,1,6,6,0-30d,True
category4_surface_mentions/sirmalloc__ccstatusline,sirmalloc__ccstatusline,../agent-instruction-corpus/clones/category4_surface_mentions/sirmalloc__ccstatusline,https://github.com/sirmalloc/ccstatusline.git,sirmalloc,ccstatusline,True,8400,371,False,MIT,2026-04-20T22:41:44-04:00,2026-04-20T22:41:44-04:00,1,6,6,0-30d,True
category4_surface_mentions/snarktank__antfarm,snarktank__antfarm,../agent-instruction-corpus/clones/category4_surface_mentions/snarktank__antfarm,https://github.com/snarktank/antfarm.git,snarktank,antfarm,True,2400,438,False,MIT,2026-02-26T12:39:04-05:00,2026-02-26T12:39:04-05:00,1,59,59,31-90d,True
category4_surface_mentions/snarktank__clawchief,snarktank__clawchief,../agent-instruction-corpus/clones/category4_surface_mentions/snarktank__clawchief,https://github.com/snarktank/clawchief.git,snarktank,clawchief,True,983,105,False,,2026-04-09T00:31:53-04:00,2026-04-09T00:31:53-04:00,1,18,18,0-30d,True
category4_surface_mentions/snarktank__ralph,snarktank__ralph,../agent-instruction-corpus/clones/category4_surface_mentions/snarktank__ralph,https://github.com/snarktank/ralph.git,snarktank,ralph,True,17900,1800,False,MIT,2026-02-01T20:46:21-05:00,2026-02-01T20:46:21-05:00,1,84,84,31-90d,True
category4_surface_mentions/snwfdhmp__awesome-ralph,snwfdhmp__awesome-ralph,../agent-instruction-corpus/clones/category4_surface_mentions/snwfdhmp__awesome-ralph,https://github.com/snwfdhmp/awesome-ralph.git,snwfdhmp,awesome-ralph,True,866,65,False,,2026-02-03T09:34:42+01:00,2026-02-03T09:34:42+01:00,1,83,83,31-90d,True
category4_surface_mentions/spacedriveapp__spacebot,spacedriveapp__spacebot,../agent-instruction-corpus/clones/category4_surface_mentions/spacedriveapp__spacebot,https://github.com/spacedriveapp/spacebot.git,spacedriveapp,spacebot,True,2200,335,False,License,2026-04-19T19:39:34-07:00,2026-04-19T19:39:34-07:00,1,7,7,0-30d,True
category4_surface_mentions/spree__spree,spree__spree,../agent-instruction-corpus/clones/category4_surface_mentions/spree__spree,https://github.com/spree/spree.git,spree,spree,True,15400,5300,False,BSD-3-Clause,2026-04-16T20:05:46+02:00,2026-04-16T20:05:46+02:00,1,10,10,0-30d,True
category4_surface_mentions/stackql__stackql,stackql__stackql,../agent-instruction-corpus/clones/category4_surface_mentions/stackql__stackql,https://github.com/stackql/stackql.git,stackql,stackql,True,842,79,False,MIT,2026-04-17T20:26:43+10:00,2026-04-17T20:26:43+10:00,1,9,9,0-30d,True
category4_surface_mentions/steipete__agent-scripts,steipete__agent-scripts,../agent-instruction-corpus/clones/category4_surface_mentions/steipete__agent-scripts,https://github.com/steipete/agent-scripts.git,steipete,agent-scripts,True,2400,244,False,License,2026-03-13T18:36:47+00:00,2026-03-13T18:36:47+00:00,1,44,44,31-90d,True
category4_surface_mentions/steipete__oracle,steipete__oracle,../agent-instruction-corpus/clones/category4_surface_mentions/steipete__oracle,https://github.com/steipete/oracle.git,steipete,oracle,True,2100,198,False,License,2026-03-21T10:15:02-07:00,2026-03-21T10:15:02-07:00,1,36,36,31-90d,True
category4_surface_mentions/stellarlinkco__myclaude,stellarlinkco__myclaude,../agent-instruction-corpus/clones/category4_surface_mentions/stellarlinkco__myclaude,https://github.com/stellarlinkco/myclaude.git,stellarlinkco,myclaude,True,2600,295,False,AGPL-3.0,2026-04-09T13:15:20+08:00,2026-04-09T13:15:20+08:00,1,18,18,0-30d,True
category4_surface_mentions/study8677__antigravity-workspace-template,study8677__antigravity-workspace-template,../agent-instruction-corpus/clones/category4_surface_mentions/study8677__antigravity-workspace-template,https://github.com/study8677/antigravity-workspace-template.git,study8677,antigravity-workspace-template,True,1200,243,False,MIT,2026-04-20T20:07:39+08:00,2026-04-20T20:07:39+08:00,1,6,6,0-30d,True
category4_surface_mentions/subsy__ralph-tui,subsy__ralph-tui,../agent-instruction-corpus/clones/category4_surface_mentions/subsy__ralph-tui,https://github.com/subsy/ralph-tui.git,subsy,ralph-tui,True,2300,219,False,MIT,2026-03-13T16:53:54+00:00,2026-03-13T16:53:54+00:00,1,44,44,31-90d,True
category4_surface_mentions/sugyan__claude-code-webui,sugyan__claude-code-webui,../agent-instruction-corpus/clones/category4_surface_mentions/sugyan__claude-code-webui,https://github.com/sugyan/claude-code-webui.git,sugyan,claude-code-webui,True,1100,243,False,MIT,2025-09-29T06:50:57+00:00,2025-09-29T06:50:57+00:00,1,210,210,181-365d,False
category4_surface_mentions/superagent-ai__grok-cli,superagent-ai__grok-cli,../agent-instruction-corpus/clones/category4_surface_mentions/superagent-ai__grok-cli,https://github.com/superagent-ai/grok-cli.git,superagent-ai,grok-cli,True,3000,364,False,MIT,2026-04-18T18:31:53+02:00,2026-04-18T18:31:53+02:00,1,8,8,0-30d,True
category4_surface_mentions/suyiiyii__AutoGLM-GUI,suyiiyii__AutoGLM-GUI,../agent-instruction-corpus/clones/category4_surface_mentions/suyiiyii__AutoGLM-GUI,https://github.com/suyiiyii/AutoGLM-GUI.git,suyiiyii,AutoGLM-GUI,True,,,False,Apache-2.0,2026-04-19T03:58:11+08:00,2026-04-19T03:58:11+08:00,1,8,8,0-30d,True
category4_surface_mentions/swyxio__ai-notes,swyxio__ai-notes,../agent-instruction-corpus/clones/category4_surface_mentions/swyxio__ai-notes,https://github.com/swyxio/ai-notes.git,swyxio,ai-notes,True,6200,553,False,MIT,2026-02-15T22:45:25-08:00,2026-02-15T22:45:25-08:00,1,70,70,31-90d,True
category4_surface_mentions/synthetic-lab__octofriend,synthetic-lab__octofriend,../agent-instruction-corpus/clones/category4_surface_mentions/synthetic-lab__octofriend,https://github.com/synthetic-lab/octofriend.git,synthetic-lab,octofriend,True,965,75,False,MIT,2026-03-25T14:18:24-07:00,2026-03-25T14:18:24-07:00,1,32,32,31-90d,True
category4_surface_mentions/tailcallhq__forgecode,tailcallhq__forgecode,../agent-instruction-corpus/clones/category4_surface_mentions/tailcallhq__forgecode,https://github.com/tailcallhq/forgecode.git,tailcallhq,forgecode,True,7000,1400,False,Apache-2.0,2026-04-21T11:51:21+05:30,2026-04-21T11:51:21+05:30,1,6,6,0-30d,True
category4_surface_mentions/tair-opensource__RedisShake,tair-opensource__RedisShake,../agent-instruction-corpus/clones/category4_surface_mentions/tair-opensource__RedisShake,https://github.com/tair-opensource/RedisShake.git,tair-opensource,RedisShake,True,4400,765,False,MIT,2026-03-30T14:12:07+08:00,2026-03-30T14:12:07+08:00,1,28,28,0-30d,True
category4_surface_mentions/tanweai__pua,tanweai__pua,../agent-instruction-corpus/clones/category4_surface_mentions/tanweai__pua,https://github.com/tanweai/pua.git,tanweai,pua,True,16800,972,False,,2026-04-19T22:23:47+08:00,2026-04-19T22:23:47+08:00,1,7,7,0-30d,True
category4_surface_mentions/tarampampam__error-pages,tarampampam__error-pages,../agent-instruction-corpus/clones/category4_surface_mentions/tarampampam__error-pages,https://github.com/tarampampam/error-pages.git,tarampampam,error-pages,True,1400,108,False,License,2026-04-17T23:18:06+04:00,2026-04-17T23:18:06+04:00,1,9,9,0-30d,True
category4_surface_mentions/telepresenceio__telepresence,telepresenceio__telepresence,../agent-instruction-corpus/clones/category4_surface_mentions/telepresenceio__telepresence,https://github.com/telepresenceio/telepresence.git,telepresenceio,telepresence,True,7200,569,False,Apache-2.0,2026-04-19T09:27:40+02:00,2026-04-19T09:27:40+02:00,1,8,8,0-30d,True
category4_surface_mentions/teng-lin__notebooklm-py,teng-lin__notebooklm-py,../agent-instruction-corpus/clones/category4_surface_mentions/teng-lin__notebooklm-py,https://github.com/teng-lin/notebooklm-py.git,teng-lin,notebooklm-py,True,,,False,MIT,2026-04-19T05:55:48-04:00,2026-04-19T05:55:48-04:00,1,7,7,0-30d,True
category4_surface_mentions/tfredrich__RestApiTutorial.com,tfredrich__RestApiTutorial.com,../agent-instruction-corpus/clones/category4_surface_mentions/tfredrich__RestApiTutorial.com,https://github.com/tfredrich/RestApiTutorial.com.git,tfredrich,RestApiTutorial.com,True,3100,1500,False,CC-BY-SA-4.0,2026-02-02T17:45:05+00:00,2026-02-02T17:45:05+00:00,1,83,83,31-90d,True
category4_surface_mentions/thefrontside__effection,thefrontside__effection,../agent-instruction-corpus/clones/category4_surface_mentions/thefrontside__effection,https://github.com/thefrontside/effection.git,thefrontside,effection,True,824,36,False,MIT,2026-04-07T12:06:45-05:00,2026-04-07T12:06:45-05:00,1,19,19,0-30d,True
category4_surface_mentions/thinh-vu__vnstock,thinh-vu__vnstock,../agent-instruction-corpus/clones/category4_surface_mentions/thinh-vu__vnstock,https://github.com/thinh-vu/vnstock.git,thinh-vu,vnstock,True,1300,271,False,License,2026-04-06T03:14:31+07:00,2026-04-06T03:14:31+07:00,1,21,21,0-30d,True
category4_surface_mentions/tibbar213__team-manage,tibbar213__team-manage,../agent-instruction-corpus/clones/category4_surface_mentions/tibbar213__team-manage,https://github.com/tibbar213/team-manage.git,tibbar213,team-manage,True,1000,285,False,MIT,2026-04-13T03:13:01-07:00,2026-04-13T03:13:01-07:00,1,13,13,0-30d,True
category4_surface_mentions/tradesdontlie__tradingview-mcp,tradesdontlie__tradingview-mcp,../agent-instruction-corpus/clones/category4_surface_mentions/tradesdontlie__tradingview-mcp,https://github.com/tradesdontlie/tradingview-mcp.git,tradesdontlie,tradingview-mcp,True,2400,1200,False,License,2026-04-03T20:27:03-04:00,2026-04-03T20:27:03-04:00,1,23,23,0-30d,True
category4_surface_mentions/trailofbits__claude-code-config,trailofbits__claude-code-config,../agent-instruction-corpus/clones/category4_surface_mentions/trailofbits__claude-code-config,https://github.com/trailofbits/claude-code-config.git,trailofbits,claude-code-config,True,1900,141,False,,2026-02-25T09:50:21-08:00,2026-02-25T09:50:21-08:00,1,60,60,31-90d,True
category4_surface_mentions/trailofbits__skills,trailofbits__skills,../agent-instruction-corpus/clones/category4_surface_mentions/trailofbits__skills,https://github.com/trailofbits/skills.git,trailofbits,skills,True,4800,419,False,CC-BY-SA-4.0,2026-04-16T18:15:04-04:00,2026-04-16T18:15:04-04:00,1,10,10,0-30d,True
category4_surface_mentions/tw93__Waza,tw93__Waza,../agent-instruction-corpus/clones/category4_surface_mentions/tw93__Waza,https://github.com/tw93/Waza.git,tw93,Waza,True,4000,249,False,MIT,2026-04-21T11:15:31+08:00,2026-04-21T11:15:31+08:00,1,6,6,0-30d,True
category4_surface_mentions/twostraws__Swift-Agent-Skills,twostraws__Swift-Agent-Skills,../agent-instruction-corpus/clones/category4_surface_mentions/twostraws__Swift-Agent-Skills,https://github.com/twostraws/Swift-Agent-Skills.git,twostraws,Swift-Agent-Skills,True,1500,57,False,MIT,2026-04-10T14:36:09+09:00,2026-04-10T14:36:09+09:00,1,17,17,0-30d,True
category4_surface_mentions/twostraws__SwiftAgents,twostraws__SwiftAgents,../agent-instruction-corpus/clones/category4_surface_mentions/twostraws__SwiftAgents,https://github.com/twostraws/SwiftAgents.git,twostraws,SwiftAgents,True,1300,80,False,,2026-03-05T16:13:56+00:00,2026-03-05T16:13:56+00:00,1,52,52,31-90d,True
category4_surface_mentions/twostraws__SwiftUI-Agent-Skill,twostraws__SwiftUI-Agent-Skill,../agent-instruction-corpus/clones/category4_surface_mentions/twostraws__SwiftUI-Agent-Skill,https://github.com/twostraws/SwiftUI-Agent-Skill.git,twostraws,SwiftUI-Agent-Skill,True,3700,131,False,MIT,2026-04-20T09:02:15+01:00,2026-04-20T09:02:15+01:00,1,7,7,0-30d,True
category4_surface_mentions/uhub__awesome-chatgpt,uhub__awesome-chatgpt,../agent-instruction-corpus/clones/category4_surface_mentions/uhub__awesome-chatgpt,https://github.com/uhub/awesome-chatgpt.git,uhub,awesome-chatgpt,True,777,79,False,,2026-04-21T01:05:43+00:00,2026-04-21T01:05:43+00:00,1,6,6,0-30d,True
category4_surface_mentions/umputun__ralphex,umputun__ralphex,../agent-instruction-corpus/clones/category4_surface_mentions/umputun__ralphex,https://github.com/umputun/ralphex.git,umputun,ralphex,True,1100,81,False,MIT,2026-04-19T17:13:49-05:00,2026-04-19T17:13:49-05:00,1,7,7,0-30d,True
category4_surface_mentions/upstash__context7,upstash__context7,../agent-instruction-corpus/clones/category4_surface_mentions/upstash__context7,https://github.com/upstash/context7.git,upstash,context7,True,53800,2600,False,MIT,2026-04-20T07:23:17-07:00,2026-04-20T07:23:17-07:00,1,6,6,0-30d,True
category4_surface_mentions/vczh-libraries__Release,vczh-libraries__Release,../agent-instruction-corpus/clones/category4_surface_mentions/vczh-libraries__Release,https://github.com/vczh-libraries/Release.git,vczh-libraries,Release,True,1400,263,False,License,2026-04-17T04:41:23-07:00,2026-04-17T04:41:23-07:00,1,9,9,0-30d,True
category4_surface_mentions/vercel-labs__agent-browser,vercel-labs__agent-browser,../agent-instruction-corpus/clones/category4_surface_mentions/vercel-labs__agent-browser,https://github.com/vercel-labs/agent-browser.git,vercel-labs,agent-browser,True,30700,1900,False,Apache-2.0,2026-04-20T16:12:47-05:00,2026-04-20T16:12:47-05:00,1,6,6,0-30d,True
category4_surface_mentions/vercel-labs__just-bash,vercel-labs__just-bash,../agent-instruction-corpus/clones/category4_surface_mentions/vercel-labs__just-bash,https://github.com/vercel-labs/just-bash.git,vercel-labs,just-bash,True,3200,182,False,,2026-04-16T10:23:02-07:00,2026-04-16T10:23:02-07:00,1,10,10,0-30d,True
category4_surface_mentions/vijaythecoder__awesome-claude-agents,vijaythecoder__awesome-claude-agents,../agent-instruction-corpus/clones/category4_surface_mentions/vijaythecoder__awesome-claude-agents,https://github.com/vijaythecoder/awesome-claude-agents.git,vijaythecoder,awesome-claude-agents,True,4200,510,False,MIT,2025-10-29T19:06:52-05:00,2025-10-29T19:06:52-05:00,1,179,179,91-180d,False
category4_surface_mentions/viperrcrypto__Siftly,viperrcrypto__Siftly,../agent-instruction-corpus/clones/category4_surface_mentions/viperrcrypto__Siftly,https://github.com/viperrcrypto/Siftly.git,viperrcrypto,Siftly,True,2400,225,False,MIT,2026-04-08T01:57:51-04:00,2026-04-08T01:57:51-04:00,1,19,19,0-30d,True
